DW_CLIENTES;DW_TEMPO;DW_LOCALIDADE;total_sales;sales_amount;total_sales_price
4a83a77e75381d655828dc23a16eeedd00ab3081df598eb9a987d4edb1f16244;079532ea4accf48f9b052b033b9fe67ecbb913b9f0521504a45510f87c24859e;d5d9efcbcc5783f890acfdf09ed28dfadb85efe46a76223cc1af96fcd498d414;2204776.0;"";1.7200425E7
4a83a77e75381d655828dc23a16eeedd00ab3081df598eb9a987d4edb1f16244;f344d46cf644498bd666e95a97da46d8df936246f6465df5b877b256781528e0;d5d9efcbcc5783f890acfdf09ed28dfadb85efe46a76223cc1af96fcd498d414;2204776.0;"";1.7200425E7
c1398d4a53e422bcab872dde7972325c22c0cbe00cb34b6da988c8f133b7ec6c;ac06bd9c3faaf504ef00925f61ec628dd852f2ae68717b850774537f74e96dcb;5ec5864da9127b9f2058c59b3407c5850c8441c577f7d8065858df7fde20ebf6;2204776.0;"";1.7200425E7
00e2c51458b5b01044a648470eca82a735b2e12669461800858458266608e3ef;eaf8b47d7672fd983a78e853b2f1fc5c4bfe1858f6c382e7aaf837417f8609bf;e88aaf5abadfc36209cd1a3f162fb68fbcdb17264cd161d66b78e263a28bcd69;2204776.0;"";1.7200425E7
80e451fe405331e160df0c91c6c6205e872f183e0ce01d4846514f8b9efd2b41;f535a8b74cc05febdd31b204fd87b592aa6d357a0e5e824f333eb0b0199aa8af;7e4d5db14d2bda391247ca2fbfbf80bc62950c1d1fc5143b374bbf508c3534d9;2204776.0;"";1.7200425E7
1fa52b25098ad3e8bf0c1f7aaf5607d16f8449b62d7f4511fc00b64eca692f86;915a1ad183324b108edd0826ee3de471b86b5c35a9b9c2c683ac8c858635ca07;54e831908c033970c728a0b3a0ca34613c5de96ee948c2bfea32869f351ef5d0;2204776.0;"";1.7200425E7
3ef84262cc2c62a09476f701dcbbbf5395357627157daab7e2e6fa783e09c780;a37838923217dd6596206739938ca6011606befdc810012bd0b40ccb7e9d6551;01e1a96859253bfd697a099149c957924dfe2adf14da23a0bd5b86d4498984ac;2204776.0;"";1.7200425E7
2059ac18e07fc1e5321a5a0e8aae4534374907bc4761fff171e401b77b370cd1;78f4a2bfaba7c411c43a24002f0e64d9ca0200f71ba234f01a2de9e2fb791bb7;976f7b55bbd6390bdac897d38271b1c1ee47311b3f4059cf2facedb33bc59886;2204776.0;"";1.7200425E7
c4348c8ce2d3303dac16ea7023e6b6a6a6af7de8e9964a5e5a53107830c62147;7adb9022e72ee9fe84e8df4d6e16fb00699519c4df198b87bc8a882d499a8958;0fd78c032a4758b1346e9402154d59c35003adbb90ad91b1b1dc46e5c53e7fc7;2204776.0;"";1.7200425E7
510545e3b1bf7fb88bc933770f6179c0eba3b770a11960efb1730ecaa8a349fb;db1b794a733dd87c49b7123f91990436052172d8ad35a6e6c10c7fa55127696d;531b743265bcf94961975f3bb48f539ce4b688b588f584b9ab815eae7d291b9e;2204776.0;"";1.7200425E7
22f19985e94cf2cb401fbd8f3b7fa56862b0d077b3b1a67dc36a2fbdd4cc1002;7adb9022e72ee9fe84e8df4d6e16fb00699519c4df198b87bc8a882d499a8958;018f646b4c47747031024ddbe8ce34ed34eab7524d44c6f3d85df7b05dc418e4;2204776.0;"";1.7200425E7
8a146e3371bc6feac1428beae842182a2224bae89fb089b30d3ebe30ab6cbab5;2bcc6a1da6508cb4812b116a79a32a7a06a14f1c67375c15ebe1801abe183074;48ce29c1d6ee9c606f3357269d8c0f025a81ebdb7787127fb0d16fcf6f28c583;2204776.0;"";1.7200425E7
a7383bdafdbb2a6407c02f1c1f07526dc43b970a25fa65d0571367dceeff47d0;6e6d3c6a035987be336e9871cebaaa710347a7acd904d59a450b2b7da95f31d3;b7e8a92e8acea3e0f514406a614a443bd3a34f7b0d95ab5cd2fcff1ce00bb218;2204776.0;"";1.7200425E7
9f9bfbaea109c40a61463910e02b7c1de6e0211ae41768c6439449536b258823;7d10ec5070a886594cd00d03b261ad38501a749e1473c8c2636e17ae98aae219;f00fd8e00c9bdbc7f61b5e333221400af7183219a0cfcdde919339ae3156b5a3;2204776.0;"";1.7200425E7
3ba35005c3ed618f23a62cd7dba29958889c0a293e17911837e59d8e716107c2;b265b60e5d731da9c36c81657154e813ca4ab4c1bf0fbaa74868ea65dee20a47;9d48ef3819fce1ed6a8bccea3bb72037335593f68313f911b36b27e0edd3034d;2204776.0;"";1.7200425E7
6279d6e1b06cc0c7d6197e6906dd4e8ac8d4b70fd02a3ebdf80f850bad0de75b;9deb1a019617b40c50aaf7b637ccdfb7c245b6a4de1adfc4187c16ea070c5904;b6f1776b66482b7627464426b8b2b1281f87fa9043d3deb6eeb8375e065182ad;2204776.0;"";1.7200425E7
2e28f85d05da845af653287cd371ef25fed3105563bbb4917180423d68a339e4;77f37577bda0b616b2c0e3ffb0a4bd5ea8cc091da4f43314930175828f873b3c;58967a985bee1c098599cb1cd23cf7b5737e264f6c3eea91885eb6291905a53c;2204776.0;"";1.7200425E7
5aaf677e61efba98db3381c898b5702a5fca2f33948e30847a8ae10419753639;8fc02d49e7e28aa25b3de450da817801a0c7fc279da684bc52a1044ec8a1dfab;7fe481c0948ef0b515cfdb7bbe94081f40aaba4f300c083cd958124350b1fa40;2204776.0;"";1.7200425E7
661e3dcd59238664272e8d118b53f95fe0a0edc310d02311967dce977d569791;e54a1529461e73d3b1881ffee14e14d9a630c74532a9fee218d42370fc0efe22;a374ad5cc9bbbbc885b5e55983e95fb7db1c16dd6068379324c5c55ba45501ec;2204776.0;"";1.7200425E7
4105939e5d64f39896137a9ab7c66db0f4410a3c004c1d4ab5860eed504febb4;4ad8688a6f38580e4f151b7e789fa7c9cff4922c5d1681da9ddbb731ef0d5a79;0afe401a67dfbec5a4caac32eac4c8d371f39fb1dabf52e1497c97d83886ddd9;2204776.0;"";1.7200425E7
6c567e4753acc31aaa1613ed31aa99816667d3dc6b761de75ef233c442ef785f;bf6c859dcb0a9e2ee7c21385a5b91013838846cc1f4fdc19a5208deefdb8b238;7ecba694d92d7633741302c27c1c2e9fd933af25c2b996ad940ede7a1d774785;2204776.0;"";1.7200425E7
79f554c50426292ef8d5f55bb2b5c51f371a78bc233bd335bc9df197036728c3;b43766883dd7a7c392bebe7015cf9db74fd5ebb032c1e33fa3b0a59722e42b99;2139e198a9df55361bb2a6ee7eb7c796be4269fe29d4bd241eecb7c9d3628302;2204776.0;"";1.7200425E7
a4c8f3659bf6ece1053b7033408dc197cd5f8dae53710f0447aab4b8ac05f999;d7f350ac75731249d15ba92085ab2ee26a57a7f8af3e8ffb2dea904adb57b76c;0411f6af08a9dfea308465d1616a8f51e1107b221999a3a69e11844b2700fd10;2204776.0;"";1.7200425E7
a4c8f3659bf6ece1053b7033408dc197cd5f8dae53710f0447aab4b8ac05f999;7faa29ca0cf3e2ae01ef145cdc837d59af14471b342b495bc838c64acf6dcefa;0411f6af08a9dfea308465d1616a8f51e1107b221999a3a69e11844b2700fd10;2204776.0;"";1.7200425E7
d22bac6cbff40a6d8a0304f3050ef07e617095ec98648e5b65cdf7eeeeff6361;3c48d519c4b1d374056623d8dd5d3a8ea91252644c4cbee1a3a486302879a4dc;31ee9f324a350f49e8b0c022ad76ad444d3ad1c9e58412feaf099f75b4f315c7;2204776.0;"";1.7200425E7
afa2eea3260d1bb7dd6e3f85d9d37254a2d11ad6364103b55ae9f998afb5faa5;0355d623af662b05c38582130ed03e8beb319443a9c291deade3b21235cb7d4c;fc870404c15b00be31dbab5a83a26bf22e9c1b2852fca737b56826e7e3b53287;2204776.0;"";1.7200425E7
b5de934b554c0f5359f2de4c39f9ea522f25d46ff98ada360d24e26fde997657;73695fecc0cf0c4d32d11746283a0f3ce02be8e59cd11b06c6d604a07772fbbd;955a5cecdc1211bb728ff77ea19beebeb5131b3308b29eb70db7a4c240ff6cff;2204776.0;"";1.7200425E7
9328982a5347ed487c86ff57474e64bd87414d4b4c00c77dbe16eca4c73f80a8;432e69955fc52f692e4ccfa83c7cec802449da9eb800b5cbbf11836f2e111f22;9286b944fbafed03da279deb2a2579d7843df9617d7cfb377a44031ccbc8b077;2204776.0;"";1.7200425E7
dd6f82a57faf90fb297d224118a444e776944a32a4ff7747721ee86fefe3a5ee;3399a3784b4193f3ce891359d1ad0dfb248747770340d396c5143f47723d64f4;2bc663b41e4ede560142ef04f54d9557c34c7c00af7fb946f53f13b7c57c5874;2204776.0;"";1.7200425E7
66a8c698aefc482c00df529fd4381c076c93bf5a32916f36be6d12d43426efa8;e6cd2fbabf87e519d509e5c01b6237a7a534e1819ad1aab54bf1831f3a854845;1f41d723eace6954d5fadf71b4e56614ea8810ab6fe1ee2a9eec139ccc2c1ff8;2204776.0;"";1.7200425E7
15bf479c98af6368a0b151af3d2a7a775eddecf9283baa7c7090b54f08e80ac0;9c2e846b4c90cb795a5b8c4b5883d73e21fb045cd134cb279407274346e5ffdd;daced0d63e770caed9e2d95152a8a9b8bb76cb8b3b8d24c1426df805642fa34e;2204776.0;"";1.7200425E7
8de36d483dff3de7a7bd66c35945b7bdb19ece70dae9cfab4840713993162c2a;05e6d6f67ea7d6a0dcfb37f140ba8a9a763d1a4cbda6fa81bc23b45d8b3e606c;53a620049e5aeeb7b7e075acff6f4cfd4d852fe1e55a6abc9439289d68696ef4;2204776.0;"";1.7200425E7
1f94dd494ee82903c72a84ea3f420dbd058482084ec797502a8f532ab0a3ff72;f78f5b338c936438ad14ece8b1effd1bc9c28d1fa4379ba73ea3bb1b1b785dbf;be629f5e37138d3ccd2339ae7a94af4aa00d3f99a8c92e8a90c09ae8b087c0c3;2204776.0;"";1.7200425E7
f48ec1b8d2fdf2fa319c7edd6cc31bf8df2fc554368ef4494ebf1f21c4e55b9d;8fa3b790db40268cc129d94f0c5a912367beb68eb6553773cb33e2ba2f6666d1;b08b7d0c64b8bc3d26945ec59f3c5c58e8b05450d152cf655056284799f586a0;2204776.0;"";1.7200425E7
b88b655b3730f8678b94086d3f4e2ff01ee149fbd8ca5725226859d541fb6fdb;678076e285bd750ce7b9139b069d606c9dc7b228d1d5aec4ada9db74044c90b4;f6a1f9ba3bf359aa94ecc5ae8acabe68bbcdd71b5860c93488788afbaf7baa1d;2204776.0;54909.0;1.7200425E7
fe82b18a59d8686eda7cab71b510733068925d4634d7e1d1522c41acb6fe4b65;7df3b9faf7a66aed86bd1b0a3740653577a9f5234be40a5c24d9c94c2e7e7508;6b657cec8638d35dbd18feba9aa1ac55388fa76e0a2788ab177b99c532f74e90;2204776.0;"";1.7200425E7
fe82b18a59d8686eda7cab71b510733068925d4634d7e1d1522c41acb6fe4b65;6734dcfcbd78ce2571c9a40c81d2f64d4bfffbb2e56e0d5b5e1b043064ec8276;6b657cec8638d35dbd18feba9aa1ac55388fa76e0a2788ab177b99c532f74e90;2204776.0;"";1.7200425E7
ef953f37f91ef040bd7069e32489d7418d90e11d1b58698b89a6069f9dd53f91;6b1587440bd0a99cf1ae6f0e9334dc57ac7abc820966cd9d4410a508640b88cf;5455b20c37abfffc64d77f1a47a2901f8f9fee54c026d1d9f5a879cbaa0a763b;2204776.0;"";1.7200425E7
3d92d90eaa520cc9c7f9f3582113c8b98b1834bf13ae638f4f5e79c78db06141;95f308d032ea63fd499a0114c23318a563a2eb40b0c46221a0486b15969fa8aa;f1c9e2dbf9bfb83bd99a8d31fe42462055972458530f6df46099b2d6193bfb1a;2204776.0;"";1.7200425E7
d8d82d2b72a8df2e5da29cb2fee909bd4f24b11bb9d820702a01afe4991fe0f2;8fc02d49e7e28aa25b3de450da817801a0c7fc279da684bc52a1044ec8a1dfab;c7d57504d7669cbc14dfdddd36ea61d76ebfdc51a77b2b95fcbafe2ff8dac318;2204776.0;"";1.7200425E7
ae90f11136b97659b436aa14375edd5f4076fc41ecaa520488ba8c7ce95b603b;8d3a9c0fb2fd1f7a932f603dcaea2a7196b420f682925b8c54da340161feeb66;8e4f4461061f6f2b577407ebf0c368ecb0b5d76cc0a6bdf604c87368566c680a;2204776.0;"";1.7200425E7
c5dc761dc1d9d3bb27c887c9ecee1bc9237d8ab275015403998e1d1c00fbf7ed;77c33e35b6aced28af1e2fe9985c9a642d8ff6179179cd49b6f77c1db9459a59;10e6bf86fc46ff0158023ed4567b7f61a09fb9c6cfca8e8151c6f43035a21f5c;2204776.0;"";1.7200425E7
2dbbb6296bff28e83b150059994b212d44e81c14f0dfaa76243833a4961ab081;653494dbcbfcb6d4afcce39a3363b96e12efe34b27bc1cb55a58d378ba689ad9;f6542b53c48c8e978222e5d60f133315d0a9bf6fd8da4236c9cd15265b1b1489;2204776.0;"";1.7200425E7
66610b1e849810d13460c920932a247b36adaffd94a94c2b6a7bdd721611cd9f;3bd3933d80410600ae517035dd0fca475c66a97473d83f8a44c4229dc5dbc416;e952dcab9e66dbeef11b37ed88b3ac7495cc83f37718956f4b9a2a006108ed62;2204776.0;"";1.7200425E7
ee8f3415e63547af4260a2a57ae1809fcf696a9be8c710566e9a90585f9388bf;e363e72dbb61c396b495aa8c507f06a2ee0766b0eb2ab5e7510211b35e0728fd;abc945d66c0dee37dcc6ed6e2103c17e13142866518ab0ca5c521a6b47bb3878;2204776.0;"";1.7200425E7
975fa29e173b684ae85c440ab5d2b665e501fc6e1c4d5dcf89490a7858fedb33;c2ad5deca10f3879df8e23975ee05d484d5210440bd6828c0baf643905099671;644f48fe9afe8dd6d2240c4c2426c71a92c5a490d1802894130d921215ac2c96;2204776.0;"";1.7200425E7
3e6b68651d4b342ca36adcd2efed55563617401df1c0995ee0076e43dd484c04;311994b8d726c88ab90ffdbdc2b9479e18bfa4c55b16df14473fb6d2ba4fefaa;7e55c39116438a7b137a1e491c497dd767345ab9f7193a4e3a043f93e36818db;2204776.0;"";1.7200425E7
4a83a77e75381d655828dc23a16eeedd00ab3081df598eb9a987d4edb1f16244;ff46bf520e2667943f25ada8df05592577c69cdb89c26fc922647c4a935dd173;d5d9efcbcc5783f890acfdf09ed28dfadb85efe46a76223cc1af96fcd498d414;2204776.0;"";1.7200425E7
09fbf3e0b9b4ffb651a788730706f42f62ae8e443ef04a1877b9ea36dd56befc;2f5d0794c9bef51eece38e6a9da5fe86f51d4edce1c4a90f0bbdf8065854de83;f7177a9721c6fdbeb3e136e995c72b94a63e27d800cba1a7bf09a63ccb7ba632;2204776.0;"";1.7200425E7
b518282acdfde561016f15ad16a506f050f661a591af0134ea782e4a11df69d6;6c9b6c9f76331106a31d79b6b6240c49849605d46e222494871b796f35efdbeb;bcfaa85754a8bd4e5814141aed05106f4bf6eb3493ef2d9c31c42f4023ec7e56;2204776.0;"";1.7200425E7
eee3b07e40e3bc5fed0a313ee96aa5f1b82f9d182ffc44fd9dcab2c22858e109;224cd499f5af1ddfd18650aabcb2effa111aea4f86dea082336e45864181a8a6;09ef349bd1029df61a5ce90f38f8778202520cc5cb028ae0848c4fd13aedd117;2204776.0;"";1.7200425E7
d0d24c7e2929919bd418f6d9c15506cda61c36d280d1b6d134748b35a54a0275;ed5729b4eadfe5eb819e27c0130aab821a1bdf89773e90d04a6c9dfd7ca509db;9261d25693d559b4781c6ccdfa443cc553cf4943d967e3d87266d3fb35a0f811;2204776.0;"";1.7200425E7
ddce91aea9fc8503bf8b53f93439eff8e2976a20dd2d2ae33ac0a2e4c49075de;cd2edc7430245626bee9e7d39b75ce2684a71d59d083c8d573b8887983941ded;b8132be92ddda5654385624786e2366aba73e42b35e7197d0e875502b0128c37;2204776.0;"";1.7200425E7
2059ac18e07fc1e5321a5a0e8aae4534374907bc4761fff171e401b77b370cd1;7f4bd8d5b0e2d1c55bb1d296e9fabb22a36a0ad16eb746d978a81d696bf15e43;976f7b55bbd6390bdac897d38271b1c1ee47311b3f4059cf2facedb33bc59886;2204776.0;"";1.7200425E7
b5d47adcb9573128b8d16fa089023bf64e2a388bf9e2b0b703bf96aa8e0034e9;1181ba3a2d62f867eab51e2544e1060dfa8f38db7f5ab9596a0a33b3f47cb09f;f352789bcd49e23558666eca27683191f976b7450fb0ab2c303f4a2e5e10546a;2204776.0;"";1.7200425E7
c4348c8ce2d3303dac16ea7023e6b6a6a6af7de8e9964a5e5a53107830c62147;96559674c7bcfb8d8e2f3eae56e5f30c4cf871c42877f834607757fa9b950784;0fd78c032a4758b1346e9402154d59c35003adbb90ad91b1b1dc46e5c53e7fc7;2204776.0;"";1.7200425E7
cde3394b9b7c6c47d7a9537337314907ade195038873694687f34d066197c1f4;410897bad9b600bee00bdce2c43475fbff4ff72c6e4613db6f54b29efc5e16f9;1a94259abf097726b32c1d493887636cb6f22ce80e915f06ef19954cdbdd4b5b;2204776.0;"";1.7200425E7
7aa4273f8e89dfc70f3442ccb59842ce267e4d74449f7ad005ddeaa907e89968;fe14f08be1877f6fe573f585c619532314f4d89e0b56008ea56b70affd7a0137;44f9bee20de344883d17137873f56d9cd33e646a3af6741574e3aedd300d65a0;2204776.0;"";1.7200425E7
a3eebe48243efd7d6e1fc3764d247c3bf4cd518dbae6b1b07910bf88746d6076;dc359d17aaabddb8a3d389ba5c53b8d4579ae01018fc8fab1d36d3def3077363;161152de17b1bdc45c502b83664a99299230245d5356488d085367a7246e50d9;2204776.0;"";1.7200425E7
747cf8dea7b08c9461ee8692b0d480bd39f8c938ac62f8a566a09a97e7a7943d;dc1c874aa5868fd1855d395bbb13e292fffac13cdcb559d5743ea4f731ddf6bf;f0071b9cae8c15a1bead3fe3eac421d5457dcd7da84094e9eb47b44a84f82ebf;2204776.0;"";1.7200425E7
11ad5d9299bc39efe3f5d26415f2cfcc1413ae1f694218f206fa3c9248fb23f0;565c9c32574e5051b6f5f94d6ff3e543ffb70f6f17af5c4f9f0683016b1bb572;2745cffed268f2a301233013729bedc98f14a28cdd90f38b7605b79430f897a4;2204776.0;"";1.7200425E7
c57738ec44baade2a0e1517be6a7df96b4b4e9921debf499db91cf62566a5272;112810a2960fb56eaf25f539855147ec76c84471dc14fb8817e26923af7edda2;dac007dbfeab20c494ffc5a27b208f770633b410b66dac2f4ac00bf66a6746b9;2204776.0;"";1.7200425E7
401e5f6be58d288e09dc7da546cac0e7896606507dc2df563d7c9853a17f9cdd;bde8d713bb7f732cdae8bf1293c7df1dd112041920e19397d11b138d7f1ad3ce;af4a55eb6cba05c0abf164e2e2a6078631868667e74627f0a935e79834cb52f1;2204776.0;"";1.7200425E7
661e3dcd59238664272e8d118b53f95fe0a0edc310d02311967dce977d569791;940e171a495e64f9cc34fa634805b1ac5882635e6d248e53a1a58bc0f088f07e;a374ad5cc9bbbbc885b5e55983e95fb7db1c16dd6068379324c5c55ba45501ec;2204776.0;"";1.7200425E7
06e704e0fd7f768b392ae2ca7c58ae68aebaea1c04a57c1d0936b47c1263720e;58c31504f23ff2a8c7529766c9697df42bd2b895d84a58bf66103461c55e024f;52cd1d272d38c1ec481e6b8536231e33188e96387b340f78fcb73f9ce0011307;2204776.0;"";1.7200425E7
076eff0f0c39d27db57be2aa9276b6ccde9b6cf67f15f02723446ffd6d452dce;6016440c30afbf26fae5a73390d4800b2119d7c3bfbee78920bdc6c5e33b278a;b60a79a4355aa3a9eb2380594fda4b0897cb5537e74f86ac7696cde5d914e55a;2204776.0;"";1.7200425E7
4b31d2b43ff0c1c339343d86c38e43e54daf6580bb74faf47a57577f161a24fc;155e40567bccd83590867e61e4c88c8b5959066c39eaf5d1cd3c8734d7b08a5e;de5c8eaba1c4c3867b61c95ca0f89adb6326f4112ca96a13595f598f767ee13b;2204776.0;"";1.7200425E7
8d81e68964e27307038fbe9f1005ce3abbcf6bbd32ddd0f555926ed8b7d4bf80;fff448a14a175dca412e30956c2e0c42ef1704e01a5f93ac07238873d5ded96a;26cfaba6e2d1d646c64d6e1ea9c808d61d43cb348ff32afdef42d53945f66070;2204776.0;"";1.7200425E7
4105939e5d64f39896137a9ab7c66db0f4410a3c004c1d4ab5860eed504febb4;08b195f2bd6538598e198e7f154a110e1f3d1f2ffc726f72268c0aee9163ef1b;0afe401a67dfbec5a4caac32eac4c8d371f39fb1dabf52e1497c97d83886ddd9;2204776.0;"";1.7200425E7
a194218ffc9d2ee86ca40095398ddfec4d41b06477a064867558b5b8feeb89ec;fd93475675f32ec34f1485d9dec612bc730be44c43eb43167bac2b6105517b7f;14cd59e3e5668945227790fe9954597f1e048514ece8c49002d6ffd5565f4107;2204776.0;"";1.7200425E7
8661877d200c48781de4195dc81402e7aa8fda392769f99cf158b0a008e5780d;633214ee33d597e2cf093f6978dd3c959877e2fd0701ad798b739f0a90f5a3a9;948c279c992af451e40329747f3731e575cccfa301db2dcc92491d5a90422ce4;2204776.0;"";1.7200425E7
768b8d438d2cdc34ed62ff6b077eabe6b6d7831ba4876d8aa4f6feb7545e642c;d09b638a267dfe0bc15499ad5cbc58e161821769c638ac2de4d5f79c5ff10f80;e3fe9fcd86941d77af455e033838a26cbf7f79b4d4cefd46ae336db1ae3ca885;2204776.0;"";1.7200425E7
8898b052b91b1438243fda28e7fe6da0d2c663a08b512722ec00c858761620c4;09d99423b209b7d6fe36469728fb3ec01cc6dca6510b260224c45aa7e662a7ce;d4ce7c02a5a4ad5ec3647df2e19967caa5ceed7512763b7a9ee570e1a8bb98f3;2204776.0;"";1.7200425E7
b51af642f2148351107b3ed8d6d643e731136b67185e4cd500aba30ac87a9cf8;8033dcb3065f82b5882b834c681171fb3bac9145a9771f79800a784714a0bb82;f8d6dc07f911e403b8e086ab8ebe7674e97ca00127404c7b0aea2236b3189e54;2204776.0;"";1.7200425E7
04bda4efd227ab6728053e1ebfa9eb3ade96a13a8f5306a4809e19152683c400;09d99423b209b7d6fe36469728fb3ec01cc6dca6510b260224c45aa7e662a7ce;da49870b6294cba686f0e09d75c86d2181a6cb0cc18bde9cb53fedb58997bfab;2204776.0;"";1.7200425E7
4a78c125be58d75ea7794298b7941bb4d8bfdcc0eda1cb45046b63bd2bcd332c;079532ea4accf48f9b052b033b9fe67ecbb913b9f0521504a45510f87c24859e;790bb2c5871420a3e168abb5a1a864c53d252ca8f61ba415dd5230a911fa043f;2204776.0;"";1.7200425E7
41cd6cd21147f0e2f467e2dbf345adbf7e70ca3cae8314ec9612cae589e64366;3900becea6f0b87de03e526d2ff9f26af40c52da4b290dc66dd3b7d679921ff6;6d65abfa0a9d41a4b831c8456d22a0e192e2b64b0e0c1e95097244c3a1fb00f7;2204776.0;"";1.7200425E7
9328982a5347ed487c86ff57474e64bd87414d4b4c00c77dbe16eca4c73f80a8;4cf9c21b19406a3be4513d2ae8fe3eb539f545c5c0b2492fd8881546925bfe6e;9286b944fbafed03da279deb2a2579d7843df9617d7cfb377a44031ccbc8b077;2204776.0;"";1.7200425E7
04f8ac8cd0790683734bd423ddfefc6a920145e43dd5ed5c7968d99002673aaf;eb9f4c8f4839f930babb5b92f1f495b8d27319ac4b4d882d44f90f6969e7a75d;148b6db4347e9622207b8ee4d6558991bf3a2b6c7198af0209e98a5f87cb7ce4;2204776.0;"";1.7200425E7
01c8ffa5ca88a565f82110aeb252f883a73eb52825936947d779be4615ce3157;33d4d0adbb4185485bf9d2d9b4b357f9c90528f1df8cd6c5714a35d7810cc51a;9f8186e184ff3a47d2428d50e7c71fb79edcfc46419e57362afe40ebab40cda4;2204776.0;"";1.7200425E7
2dda074f0dd9356cc2c1ab35a4f4cb5342801c42b73fdedc23fe761c31468e09;e7ddd9840adfd403234702010fb9cf772d330ad548e2c5f45c0783fed72ca8e7;4345a5d323c330215b7269a7a19cc0310ec3008b86c650a8f9003314718f816d;2204776.0;"";1.7200425E7
740d8e584f3c9ac20405e897beb82688b3ba0c94457bac5b5c7ee087d5679994;d1471852cf817f03fc7238f3ecf57c5316f146b7a4c1b7c886672a5f33fabcf0;70f2af031a1312ec76dc9cda23b077aa7c02e47e51ce8e710cc1a1d61ddac99d;2204776.0;"";1.7200425E7
7e5294ad5dbe3d609612af3e3b4d8cabd7f2fc288b56a75e7de17a418a4a5b8a;9deb1a019617b40c50aaf7b637ccdfb7c245b6a4de1adfc4187c16ea070c5904;dcae73767068ae6a9350a35f8e710e44b5c16760150b9fc96f731ffbd156f095;2204776.0;"";1.7200425E7
db23aad7ade68c3a4374b5ad539bd072895d125d8f85c48ecab706ffc84d4329;f50627d17f0b28e272e31d823ad9431dee24719acf4b5918525408eea3810998;a11f4ce2e632db0a1005784a8228c23dbb636bc1178473dee033576c667929f5;2204776.0;"";1.7200425E7
8de36d483dff3de7a7bd66c35945b7bdb19ece70dae9cfab4840713993162c2a;7c62d6c18cdb364979cbbfb05d6fb4b21acdb01c2a719c2c205c5b39dac4d0c6;53a620049e5aeeb7b7e075acff6f4cfd4d852fe1e55a6abc9439289d68696ef4;2204776.0;"";1.7200425E7
111354889505e1d9ae5879260aa17e7faa5233e07275ffec9f273c54dc00be8d;eddd4c1b2dd81006d6a741e40e28e5b07189fc165a226c5d1fbe7a12cb963119;ea3fcb78da3c0c4a2945d9ee44467dae3163670d3348536b962db598b8cf5506;2204776.0;"";1.7200425E7
4f955633dd98c8ff740659009276712d986631792a1726c4161e27cef91eb34a;193d746cbbf69308c793ba2dbac6678c01b3946cd35efaaa657c79f150df45f4;4aaddca2cfbcee1b3538d6011a17f6ec43881c00a393e29118d1cddd9ba05110;2204776.0;"";1.7200425E7
9b24cc033b2dcaff5abfc42a3427c7029f7281adeb3d9091295fd329ba644340;8ce84c46a937a17d6359c63a8847b166d074d6363370eb8a3a5dd64284ce27e3;99bccffc5140e16a6a609a57182902d0e942bcb512669ce0343d13eb580168a8;2204776.0;"";1.7200425E7
9b24cc033b2dcaff5abfc42a3427c7029f7281adeb3d9091295fd329ba644340;b861151a8047443dff8c9115779997fdcb27276933acd3bed049e192e2a521fa;99bccffc5140e16a6a609a57182902d0e942bcb512669ce0343d13eb580168a8;2204776.0;"";1.7200425E7
b88b655b3730f8678b94086d3f4e2ff01ee149fbd8ca5725226859d541fb6fdb;7f4bd8d5b0e2d1c55bb1d296e9fabb22a36a0ad16eb746d978a81d696bf15e43;f6a1f9ba3bf359aa94ecc5ae8acabe68bbcdd71b5860c93488788afbaf7baa1d;2204776.0;147520.0;1.7200425E7
76476d940deedf2e123432d789f0a5adf901becc63f5bcf1d09ed76a09cc0042;8786bd008b15e3959b585cb554734e8277a3ed6c76878e48daaa7f6996831472;891df43b16795978b2cd08b97b1acece191e1579702bf1c63cc47094590ade2d;2204776.0;"";1.7200425E7
f17319bf879a710e7d8a2dee5cdae622bc0ea8b1642e4b72a5b0667e7b9b6f0e;1d67d138cb7933da031007ff9179ea94d286dadf5f171056b7700842b29fc438;14a9051280b7d7237049ac7e9365d251dd6e124bc2a1c262c83a44aeae3c0fcd;2204776.0;"";1.7200425E7
2dbbb6296bff28e83b150059994b212d44e81c14f0dfaa76243833a4961ab081;68c20a0f7d29fb31c7ae0d9e470f6f48067cf074c9be8807b8596ac3d9efd890;f6542b53c48c8e978222e5d60f133315d0a9bf6fd8da4236c9cd15265b1b1489;2204776.0;"";1.7200425E7
d59e7bc4634f55cbbd8d0c15bc8334685683020271b63fc0535316b049782287;5d5b5d06af1e74c24a90b122e5b8e1ebe5adb0cb7d179964e1ef83c3cb2d09d8;3143fffeec9f042e8d4ecd4aac7c26a06c3679e6ad718edefe3a0aa96a896b39;2204776.0;"";1.7200425E7
3e6b68651d4b342ca36adcd2efed55563617401df1c0995ee0076e43dd484c04;d87ca01b176f4a344127dad919aca1f381e17bfd69a0f1631763e1d21d202a37;7e55c39116438a7b137a1e491c497dd767345ab9f7193a4e3a043f93e36818db;2204776.0;"";1.7200425E7
957669d1f5c7100e33801a3c6b87eb9261a6202df7a5cae8f89cdce2066f2573;d9bef057df86544a349f736f150324c41e3da66e66a83854aa9238f6e304f8af;f95d85ad110a8580dbfbb1f0f75c8e7d7b4f141d7aaf3dc54013ab7aa0e7d8a9;2204776.0;"";1.7200425E7
